original_title,image_url,price
Lucid,https://images.gr-assets.com/books/1327882329m/12926807.jpg,26
A Confusion of Princes,https://images.gr-assets.com/books/1336795819m/13458013.jpg,28
Six Feet Under and Rising,https://images.gr-assets.com/books/1333579981m/12137592.jpg,33
Kill Me Softly,https://images.gr-assets.com/books/1326506608m/12680998.jpg,43
Survive,https://images.gr-assets.com/books/1331912778m/12926806.jpg,31
"Teen Titans, Volume 1: It's Our Right to Fight",https://images.gr-assets.com/books/1347403148m/13532147.jpg,13
Red+Blue,https://images.gr-assets.com/books/1337640821m/14114110.jpg,24
A Witch in Winter,https://images.gr-assets.com/books/1327880188m/11761455.jpg,43
Monsters,https://images.gr-assets.com/books/1372185588m/15947841.jpg,32
Halflings,https://images.gr-assets.com/books/1327645799m/11836518.jpg,39
The Inexplicables,https://images.gr-assets.com/books/1331842354m/9514173.jpg,25
Sight Unseen,https://images.gr-assets.com/books/1342212712m/15701815.jpg,24
The Girl Who Would Be King,https://images.gr-assets.com/books/1348778051m/16050500.jpg,34
The Vicious Deep,https://images.gr-assets.com/books/1348416130m/12246929.jpg,17
Meant to Be,https://images.gr-assets.com/books/1331322901m/11721314.jpg,17
About That Night,https://images.gr-assets.com/books/1342553249m/11235783.jpg,44
Black Heart,https://images.gr-assets.com/books/1418591869m/8884616.jpg,49
Easy,https://images.gr-assets.com/books/1349370267m/16056408.jpg,28
Poison Princess,https://images.gr-assets.com/books/1400268065m/20759393.jpg,22
The Savage Grace,https://images.gr-assets.com/books/1318627217m/10345642.jpg,30
See You at Harry's,https://images.gr-assets.com/books/1333579098m/12384984.jpg,31
Drama,https://images.gr-assets.com/books/1330157763m/13436373.jpg,48
Soulbound,https://images.gr-assets.com/books/1341264983m/13049069.jpg,24
A Week to Be Wicked,https://images.gr-assets.com/books/1321335382m/11738128.jpg,34
Insurgent,https://images.gr-assets.com/books/1325667729m/11735983.jpg,13
The Mighty Miss Malone,https://images.gr-assets.com/books/1348831073m/11288619.jpg,15
Wallbanger,https://images.gr-assets.com/books/1352205960m/15858248.jpg,42
Iced,https://images.gr-assets.com/books/1333022535m/12444166.jpg,14
Razing Kayne,https://images.gr-assets.com/books/1352140539m/16094280.jpg,41
Sweet Evil,https://images.gr-assets.com/books/1337613719m/11808950.jpg,17
Flame of Sevenwaters,https://images.gr-assets.com/books/1341077242m/13542560.jpg,42
Scent of Magic,https://images.gr-assets.com/books/1335295226m/12027429.jpg,27
Out for Blood,https://images.gr-assets.com/books/1333555793m/13521347.jpg,44
The Kingmakers,https://images.gr-assets.com/books/1343648904m/13417066.jpg,40
The Orphan Master's Son,https://images.gr-assets.com/books/1327878601m/11529868.jpg,44
Widdershins,https://images.gr-assets.com/books/1352121658m/16128152.jpg,43
Code Name Verity,https://images.gr-assets.com/books/1388161911m/11925514.jpg,41
Taking a shot,https://images.gr-assets.com/books/1308320639m/11455168.jpg,42
The Siren,https://images.gr-assets.com/books/1335832751m/10970532.jpg,47
"The Janus Affair (Ministry of Peculiar Occurrences, #2)",https://images.gr-assets.com/books/1328960260m/13085609.jpg,44
Pushing the Limits,https://images.gr-assets.com/books/1322770025m/10194514.jpg,47
Shadow and Bone,https://images.gr-assets.com/books/1339533695m/10194157.jpg,24
Hallowed,https://images.gr-assets.com/books/1332883896m/11563110.jpg,41
Slated,https://images.gr-assets.com/books/1453582609m/12743472.jpg,39
Major League Chew,https://images.gr-assets.com/books/1332447560m/13556942.jpg,14
The Immortal Rules,https://images.gr-assets.com/books/1323357921m/10215349.jpg,37
"The Flash, Volume 1: Move Forward",https://images.gr-assets.com/books/1344521289m/13533744.jpg,20
The Witch of Duva: A Ravkan Folk Tale,https://images.gr-assets.com/books/1336644891m/13643163.jpg,11
Sins of the Demon,https://images.gr-assets.com/books/1325917393m/11019938.jpg,49
Submerged,https://images.gr-assets.com/books/1318687513m/12882349.jpg,43
The Secret Keeper,https://images.gr-assets.com/books/1455089196m/13508607.jpg,41
Home Front,https://images.gr-assets.com/books/1344319152m/12022079.jpg,46
The Rook,https://images.gr-assets.com/books/1327619585m/10836728.jpg,48
Mockingbird,https://images.gr-assets.com/books/1330371155m/13108221.jpg,30
A Fool's Gold Christmas,https://images.gr-assets.com/books/1342896907m/13548158.jpg,33
Scorch,https://images.gr-assets.com/books/1343996586m/13316241.jpg,20
The Goddess Legacy,https://images.gr-assets.com/books/1332444114m/13515095.jpg,15
The Calling,https://images.gr-assets.com/books/1478986621m/11765920.jpg,42
Say You're Sorry,https://images.gr-assets.com/books/1351129948m/13528436.jpg,15
The Perfect Hope,https://images.gr-assets.com/books/1351012631m/12951824.jpg,48
The Raven Boys,https://images.gr-assets.com/books/1477103737m/17675462.jpg,28
The Last Guardian,https://images.gr-assets.com/books/1330969364m/9307674.jpg,40
Touch of the Demon,https://images.gr-assets.com/books/1382757221m/10331050.jpg,12
Thief of Shadows,https://images.gr-assets.com/books/1323729075m/11459222.jpg,24
Bloodrose,https://images.gr-assets.com/books/1351196369m/8130839.jpg,44
Wicked Nights,https://images.gr-assets.com/books/1320067374m/12900491.jpg,29
Ascend,https://images.gr-assets.com/books/1397955256m/11947829.jpg,39
"Summer Days (Fool's Gold, #7)",https://images.gr-assets.com/books/1378216251m/12681050.jpg,41
Krampus - The Yule Lord,https://images.gr-assets.com/books/1360091553m/13505670.jpg,20
Star Wars: Darth Plagueis,https://images.gr-assets.com/books/1405546262m/11099729.jpg,11
The Ghost of Graylock,https://images.gr-assets.com/books/1341264431m/13316309.jpg,27
The Red Knight,https://images.gr-assets.com/books/1348037761m/13616278.jpg,36
Hide and Seek,https://images.gr-assets.com/books/1321122514m/12924312.jpg,28
"Warrior (The Fallen, #3)",https://images.gr-assets.com/books/1314469325m/12274576.jpg,13
Spell Bound,https://images.gr-assets.com/books/1313010167m/11454587.jpg,22
"Wolverine and the X-Men, Volume 1",https://images.gr-assets.com/books/1486033364m/13021244.jpg,15
Dark Frost,https://images.gr-assets.com/books/1322599400m/11022222.jpg,44
Blue-Blooded Vamp,https://images.gr-assets.com/books/1323326912m/12305703.jpg,17
Double Time,https://images.gr-assets.com/books/1352579615m/12710106.jpg,28
A Lady Never Surrenders,https://images.gr-assets.com/books/1314641194m/11280745.jpg,17
Necromancing the Stone,https://images.gr-assets.com/books/1360685667m/13409145.jpg,10
Rage Within,https://images.gr-assets.com/books/1324762057m/13185168.jpg,19
Shattered Glass,https://images.gr-assets.com/books/1471959516m/13420351.jpg,49
Alice in Zombieland,https://images.gr-assets.com/books/1333628241m/11300302.jpg,48
Buffy the Vampire Slayer Season 9 Volume 2: On Your Own,https://images.gr-assets.com/books/1342041084m/15747210.jpg,13
Croc And The Fox,https://images.gr-assets.com/books/1343676047m/15778159.jpg,47
In Rides Trouble,https://images.gr-assets.com/books/1345059617m/13088405.jpg,15
"Absolution (Penton Legacy, #2)",https://images.gr-assets.com/books/1348944567m/14740130.jpg,32
False Covenant,https://images.gr-assets.com/books/1338686293m/13242304.jpg,17
Alien Diplomacy,https://images.gr-assets.com/books/1319426358m/11995902.jpg,26
The Last Echo,https://images.gr-assets.com/books/1340912917m/11838803.jpg,36
Great North Road,https://images.gr-assets.com/books/1344371600m/13573419.jpg,48
Body and Soul,https://images.gr-assets.com/books/1335945121m/12871657.jpg,19
The Maid of Fairbourne Hall,https://images.gr-assets.com/books/1327891108m/11701627.jpg,41
Sweet Shadows,https://images.gr-assets.com/books/1326125444m/12025637.jpg,13
Know Not Why,https://images.gr-assets.com/books/1335247981m/13614864.jpg,14
"The Luckiest (Lucky Moon, #2)",https://images.gr-assets.com/books/1330385825m/13345731.jpg,30
The Longest Ride,https://images.gr-assets.com/books/1367536453m/17407748.jpg,38
"On the Prowl (The Others, #6)",https://images.gr-assets.com/books/1318469147m/12159318.jpg,29
Rev It Up,https://images.gr-assets.com/books/1345059915m/13438570.jpg,25
The Kingdom,https://images.gr-assets.com/books/1324584432m/11162228.jpg,42
"Fury of Ice (Dragonfury, #2)",https://images.gr-assets.com/books/1327843797m/13437141.jpg,28
Sinner's Gin,https://images.gr-assets.com/books/1356641206m/16169304.jpg,17
Memoirs of an Imaginary Friend,https://images.gr-assets.com/books/1343851908m/13538552.jpg,44
"Aquaman, Volume 2: The Others",https://images.gr-assets.com/books/1356119697m/17137607.jpg,48
The Rebuilding Year,https://images.gr-assets.com/books/1326139255m/13244400.jpg,47
Taken by Storm,https://images.gr-assets.com/books/1319491358m/12680993.jpg,35
Malice,https://images.gr-assets.com/books/1342785006m/15750692.jpg,12
"The Unwritten, Volume 6: Tommy Taylor and the War of Words",https://images.gr-assets.com/books/1449259719m/13495085.jpg,35
"American Vampire, Volume 4",https://images.gr-assets.com/books/1346376061m/13532244.jpg,48
Time Untime,https://images.gr-assets.com/books/1317313774m/12077553.jpg,43
Brute,https://images.gr-assets.com/books/1353110870m/16153646.jpg,20
Roar and Liv,https://images.gr-assets.com/books/1348137619m/15754052.jpg,13
Angel in Chains,https://images.gr-assets.com/books/1331243614m/13517402.jpg,47
Nexus,https://images.gr-assets.com/books/1347149654m/13642710.jpg,35
Even White Trash Zombies Get the Blues,https://images.gr-assets.com/books/1328080041m/12766833.jpg,13
Angel & Faith: Daddy Issues,https://images.gr-assets.com/books/1340213169m/15714509.jpg,45
Daughter of the Earth and Sky,https://images.gr-assets.com/books/1433996010m/16240988.jpg,17
Cursed,https://images.gr-assets.com/books/1330971845m/13274082.jpg,17
Beautifully Damaged,https://images.gr-assets.com/books/1382328735m/18615935.jpg,33
The Diviners,https://images.gr-assets.com/books/1336424966m/7728889.jpg,33
"Fables, Volume 17: Inherit the Wind",https://images.gr-assets.com/books/1375405130m/13228097.jpg,16
Gone Girl,https://images.gr-assets.com/books/1397056917m/19288043.jpg,14
A Million Suns,https://images.gr-assets.com/books/1330214586m/10345927.jpg,19
Explorer: The Mystery Boxes,https://images.gr-assets.com/books/1327971266m/12833770.jpg,38
Three Parts Dead,https://images.gr-assets.com/books/1333049511m/13539191.jpg,21
"Superman: Earth One, Volume 2",https://images.gr-assets.com/books/1333579936m/13532176.jpg,46
Storm,https://images.gr-assets.com/books/1325995724m/10401084.jpg,15
Ordinary Magic,https://images.gr-assets.com/books/1336173610m/12969596.jpg,28
Cherished,https://images.gr-assets.com/books/1318882026m/11382778.jpg,11
Grounded,https://images.gr-assets.com/books/1426702297m/16135254.jpg,46
And The Mountains Echoed,https://images.gr-assets.com/books/1358190204m/16115612.jpg,24
The Midwife of Hope River,https://images.gr-assets.com/books/1344449564m/13508021.jpg,32
Somebody to Love,https://images.gr-assets.com/books/1328979422m/12929918.jpg,23
The Snow Child,https://images.gr-assets.com/books/1327098624m/11250053.jpg,45
The Light Between Oceans,https://images.gr-assets.com/books/1336683021m/13158800.jpg,49
Tiger Lily,https://images.gr-assets.com/books/1329681513m/7514925.jpg,30
Defending Jacob,https://images.gr-assets.com/books/1329612158m/11367726.jpg,25
Quiet: The Power of Introverts in a World that Can't Stop Talking,https://images.gr-assets.com/books/1328562861m/8520610.jpg,28
The Twelve,https://images.gr-assets.com/books/1331230956m/13281368.jpg,47
Touched,https://images.gr-assets.com/books/1338915545m/10822395.jpg,32
What Happens Next,https://images.gr-assets.com/books/1358196621m/12819342.jpg,16
The Lost Prince,https://images.gr-assets.com/books/1335463790m/12614410.jpg,37
Every Day,https://images.gr-assets.com/books/1356993940m/13262783.jpg,24
The Traitor Queen,https://images.gr-assets.com/books/1337561168m/12970162.jpg,20
Wild: From Lost to Found on the Pacific Crest Trail,https://images.gr-assets.com/books/1453189881m/12262741.jpg,43
Primal Possession,https://images.gr-assets.com/books/1335377310m/13457458.jpg,12
My Life Next Door,https://images.gr-assets.com/books/1394240144m/12294652.jpg,46
Of Poseidon,https://images.gr-assets.com/books/1327879889m/12425532.jpg,42
The Shoemaker's Wife,https://images.gr-assets.com/books/1329256279m/13127599.jpg,37
When Lightning Strikes,https://images.gr-assets.com/books/1333120537m/13547967.jpg,23
Tell the Wolves I'm Home,https://images.gr-assets.com/books/1335450415m/12875258.jpg,29
The Woman Who Died a Lot,https://images.gr-assets.com/books/1337640564m/13001274.jpg,26
Just remember to breathe,https://images.gr-assets.com/books/1344935447m/15827731.jpg,32
Blood on the Bayou,https://images.gr-assets.com/books/1316228650m/11541470.jpg,41
"Son (The Giver, #4)",https://images.gr-assets.com/books/1349952095m/13324841.jpg,10
The Signal and the Noise: Why So Many Predictions Fail - But Some Don't,https://images.gr-assets.com/books/1355058876m/13588394.jpg,35
Bitterblue,https://images.gr-assets.com/books/1331532273m/12680907.jpg,21
"Bewitching (Kendra Chronicles, #2)",https://images.gr-assets.com/books/1319748247m/11859244.jpg,19
Riveted,https://images.gr-assets.com/books/1331346129m/13409405.jpg,35
Texas Bride,https://images.gr-assets.com/books/1333577687m/12184019.jpg,27
"A Fractured Light (A Beautiful Dark, #2)",https://images.gr-assets.com/books/1338958133m/12812657.jpg,16
Fairest of All,https://images.gr-assets.com/books/1332893478m/13547802.jpg,33
"Jacked Up (Fast Track, #6)",https://images.gr-assets.com/books/1340802917m/12701409.jpg,31
The Catastrophic History of You and Me,https://images.gr-assets.com/books/1327879884m/11387392.jpg,35
Buffy the Vampire Slayer Season 9 Volume 1: Freefall,https://images.gr-assets.com/books/1345132900m/13576260.jpg,29
Between Two Fires,https://images.gr-assets.com/books/1348290959m/13543121.jpg,48
Endgame,https://images.gr-assets.com/books/1334372113m/13543136.jpg,13
The Secret of Ella and Micha,https://images.gr-assets.com/books/1365638597m/15717876.jpg,26
Speechless,https://images.gr-assets.com/books/1344037666m/13069681.jpg,24
In the Shadow of the Banyan,https://images.gr-assets.com/books/1346714710m/13057939.jpg,37
The Unseen Guest,https://images.gr-assets.com/books/1330135009m/8725928.jpg,41
Two Truths and a Lie,https://images.gr-assets.com/books/1316902027m/9266794.jpg,30
Send Me a Sign,https://images.gr-assets.com/books/1331778789m/11798085.jpg,28
The Twelve Clues of Christmas,https://images.gr-assets.com/books/1342983249m/13542533.jpg,27
Betwixt,https://images.gr-assets.com/books/1357650579m/15840340.jpg,11
Ungifted,https://images.gr-assets.com/books/1340757270m/13623777.jpg,12
The Son,https://images.gr-assets.com/books/1355349098m/16240761.jpg,24
Black Howl,https://images.gr-assets.com/books/1319081401m/11617031.jpg,12
If I Lie,https://images.gr-assets.com/books/1324452777m/10564983.jpg,33
Foretold: 14 Tales of Prophecy and Prediction,https://images.gr-assets.com/books/1331745124m/13533758.jpg,15
Spellcaster,https://images.gr-assets.com/books/1318505142m/12637477.jpg,22
Enshadowed,https://images.gr-assets.com/books/1300481485m/9239571.jpg,49
The Care and Feeding of Stray Vampires,https://images.gr-assets.com/books/1326065349m/12988478.jpg,12
The King's Blood,https://images.gr-assets.com/books/1356495172m/12759057.jpg,18
Social Suicide,https://images.gr-assets.com/books/1452735100m/12922364.jpg,48
The Miseducation of Cameron Post,https://images.gr-assets.com/books/1309190566m/11595276.jpg,24
The Girl in the Clockwork Collar,https://images.gr-assets.com/books/1361759116m/13060608.jpg,42
Dreaming Awake,https://images.gr-assets.com/books/1322761482m/10640020.jpg,41
"Batgirl, Volume 1: The Darkest Reflection",https://images.gr-assets.com/books/1361895856m/13228436.jpg,36
11th hour,https://images.gr-assets.com/books/1328409443m/11872242.jpg,15
Winter White,https://images.gr-assets.com/books/1349966943m/13455465.jpg,41
One Small Thing,https://images.gr-assets.com/books/1327464763m/13186809.jpg,44
Bitter Greens,https://images.gr-assets.com/books/1405301042m/19286545.jpg,26
Born,https://images.gr-assets.com/books/1428633690m/16007911.jpg,18
"Nightwing, Volume 1: Traps and Trapezes",https://images.gr-assets.com/books/1358394937m/13532153.jpg,46
Drowning Instinct,https://images.gr-assets.com/books/1331339352m/12083233.jpg,27
